year,state,state_po,state_fips,state_cen,state_ic,candidate,party,writein,candidatevotes,totalvotes
1976,Wisconsin,WI,55,35,25,"Maddox, Lester",american independent party,FALSE,8552,2101336
1976,Wisconsin,WI,55,35,25,"Zeidler, Frank",socialist,FALSE,4298,2101336
1976,Wisconsin,WI,55,35,25,"Macbride, Roger",libertarian,FALSE,3814,2101336
1976,Wisconsin,WI,55,35,25,Other,,FALSE,2430,2101336
1976,Wisconsin,WI,55,35,25,"Camejo, Peter",socialist workers,FALSE,1691,2101336
1976,Wisconsin,WI,55,35,25,"Julius """"Jules"""", Levin",socialist labor,FALSE,389,2101336
1976,Wyoming,WY,56,83,68,"Ford, Gerald",republican,FALSE,92717,156343
1976,Wyoming,WY,56,83,68,"Carter, Jimmy",democrat,FALSE,62239,156343
1976,Wyoming,WY,56,83,68,,,TRUE,1387,156343
1980,Alabama,AL,1,63,41,"Reagan, Ronald",republican,FALSE,654192,1341929
1980,Alabama,AL,1,63,41,"Carter, Jimmy",democrat,FALSE,636730,1341929
1980,Alabama,AL,1,63,41,"Anderson, John B.",independent,FALSE,16481,1341929
1980,Alabama,AL,1,63,41,"Rarick, John",conservative,FALSE,15010,1341929
1980,Alabama,AL,1,63,41,"Clark, Edward """"Ed""""",libertarian,FALSE,13318,1341929
1980,Alabama,AL,1,63,41,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1743,1341929
1980,Alabama,AL,1,63,41,"Hall, Gus",communist party use,FALSE,1629,1341929
1980,Alabama,AL,1,63,41,"Deberry, Clifton",socialist workers,FALSE,1303,1341929
1980,Alabama,AL,1,63,41,"McReynolds, David",socialist,FALSE,1006,1341929
1980,Alabama,AL,1,63,41,"Commoner, Barry",citizens,FALSE,517,1341929
1980,Alaska,AK,2,94,81,"Reagan, Ronald",republican,FALSE,86112,158445
1980,Alaska,AK,2,94,81,"Carter, Jimmy",democrat,FALSE,41842,158445
1980,Alaska,AK,2,94,81,"Clark, Edward """"Ed""""",libertarian,FALSE,18479,158445
1980,Alaska,AK,2,94,81,"Anderson, John B.",independent,FALSE,11155,158445
1980,Alaska,AK,2,94,81,,,TRUE,857,158445
1980,Arizona,AZ,4,86,61,"Reagan, Ronald",republican,FALSE,529688,873945
1980,Arizona,AZ,4,86,61,"Carter, Jimmy",democrat,FALSE,246843,873945
1980,Arizona,AZ,4,86,61,"Anderson, John B.",independent,FALSE,76952,873945
1980,Arizona,AZ,4,86,61,"Clark, Edward """"Ed""""",libertarian,FALSE,18784,873945
1980,Arizona,AZ,4,86,61,"Deberry, Clifton",socialist workers,FALSE,1100,873945
1980,Arizona,AZ,4,86,61,"Commoner, Barry",citizens,FALSE,551,873945
1980,Arizona,AZ,4,86,61,"Hall, Gus",communist party use,FALSE,25,873945
1980,Arizona,AZ,4,86,61,"Griswold, Deirdre",workers world,FALSE,2,873945
1980,Arkansas,AR,5,71,42,"Reagan, Ronald",republican,FALSE,403164,837582
1980,Arkansas,AR,5,71,42,"Carter, Jimmy",democrat,FALSE,398041,837582
1980,Arkansas,AR,5,71,42,"Anderson, John B.",independent,FALSE,22468,837582
1980,Arkansas,AR,5,71,42,"Clark, Edward """"Ed""""",libertarian,FALSE,8970,837582
1980,Arkansas,AR,5,71,42,"Commoner, Barry",citizens,FALSE,2345,837582
1980,Arkansas,AR,5,71,42,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1350,837582
1980,Arkansas,AR,5,71,42,"Hall, Gus",communist party use,FALSE,1244,837582
1980,California,CA,6,93,71,"Reagan, Ronald",republican,FALSE,4522994,8582938
1980,California,CA,6,93,71,"Carter, Jimmy",democrat,FALSE,3082943,8582938
1980,California,CA,6,93,71,"Anderson, John B.",independent,FALSE,739618,8582938
1980,California,CA,6,93,71,"Clark, Edward """"Ed""""",libertarian,FALSE,148390,8582938
1980,California,CA,6,93,71,"Commoner, Barry",citizens,FALSE,61046,8582938
1980,California,CA,6,93,71,"Smith, Maureen",peace & freedom,FALSE,18106,8582938
1980,California,CA,6,93,71,"Rarick, John",american independent party,FALSE,9841,8582938
1980,Colorado,CO,8,84,62,"Reagan, Ronald",republican,FALSE,652264,1184450
1980,Colorado,CO,8,84,62,"Carter, Jimmy",democrat,FALSE,368009,1184450
1980,Colorado,CO,8,84,62,"Anderson, John B.",national unity campaign,FALSE,130633,1184450
1980,Colorado,CO,8,84,62,"Clark, Edward """"Ed""""",libertarian,FALSE,25744,1184450
1980,Colorado,CO,8,84,62,"Commoner, Barry",citizens,FALSE,5614,1184450
1980,Colorado,CO,8,84,62,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1180,1184450
1980,Colorado,CO,8,84,62,"Pulley, Andrew",socialist workers,FALSE,519,1184450
1980,Colorado,CO,8,84,62,"Hall, Gus",communist party use,FALSE,487,1184450
1980,Connecticut,CT,9,16,1,"Reagan, Ronald",republican,FALSE,677210,1406285
1980,Connecticut,CT,9,16,1,"Carter, Jimmy",democrat,FALSE,541732,1406285
1980,Connecticut,CT,9,16,1,"Anderson, John B.",anderson coalition,FALSE,171807,1406285
1980,Connecticut,CT,9,16,1,"Clark, Edward """"Ed""""",libertarian,FALSE,8570,1406285
1980,Connecticut,CT,9,16,1,"Commoner, Barry",citizens,FALSE,6130,1406285
1980,Connecticut,CT,9,16,1,,,TRUE,836,1406285
1980,Delaware,DE,10,51,11,"Reagan, Ronald",republican,FALSE,111252,235668
1980,Delaware,DE,10,51,11,"Carter, Jimmy",democrat,FALSE,105754,235668
1980,Delaware,DE,10,51,11,"Anderson, John B.",independent,FALSE,16288,235668
1980,Delaware,DE,10,51,11,"Clark, Edward """"Ed""""",libertarian,FALSE,1974,235668
1980,Delaware,DE,10,51,11,"Greaves, Percy L, Jr.",american,FALSE,400,235668
1980,District of Columbia,DC,11,53,55,"Carter, Jimmy",democrat,FALSE,130231,173889
1980,District of Columbia,DC,11,53,55,"Reagan, Ronald",republican,FALSE,23313,173889
1980,District of Columbia,DC,11,53,55,"Anderson, John B.",independent,FALSE,16131,173889
1980,District of Columbia,DC,11,53,55,"Commoner, Barry",citizens,FALSE,1826,173889
1980,District of Columbia,DC,11,53,55,"Clark, Edward """"Ed""""",libertarian,FALSE,1104,173889
1980,District of Columbia,DC,11,53,55,,,TRUE,690,173889
1980,District of Columbia,DC,11,53,55,"Hall, Gus",communist party use,FALSE,369,173889
1980,District of Columbia,DC,11,53,55,"Deberry, Clifton",socialist workers,FALSE,173,173889
1980,District of Columbia,DC,11,53,55,"Griswold, Deirdre",workers world,FALSE,52,173889
1980,Florida,FL,12,59,43,"Reagan, Ronald",republican,FALSE,2046951,3686927
1980,Florida,FL,12,59,43,"Carter, Jimmy",democrat,FALSE,1419475,3686927
1980,Florida,FL,12,59,43,"Anderson, John B.",independent,FALSE,189692,3686927
1980,Florida,FL,12,59,43,"Clark, Edward """"Ed""""",libertarian,FALSE,30524,3686927
1980,Florida,FL,12,59,43,,,TRUE,285,3686927
1980,Georgia,GA,13,58,44,"Carter, Jimmy",democrat,FALSE,890955,1596805
1980,Georgia,GA,13,58,44,"Reagan, Ronald",republican,FALSE,654168,1596805
1980,Georgia,GA,13,58,44,"Anderson, John B.",independent,FALSE,36055,1596805
1980,Georgia,GA,13,58,44,"Clark, Edward """"Ed""""",libertarian,FALSE,15627,1596805
1980,Hawaii,HI,15,95,82,"Carter, Jimmy",democrat,FALSE,135879,303287
1980,Hawaii,HI,15,95,82,"Reagan, Ronald",republican,FALSE,130112,303287
1980,Hawaii,HI,15,95,82,"Anderson, John B.",independent,FALSE,32021,303287
1980,Hawaii,HI,15,95,82,"Clark, Edward """"Ed""""",libertarian,FALSE,3269,303287
1980,Hawaii,HI,15,95,82,"Commoner, Barry",citizens,FALSE,1548,303287
1980,Hawaii,HI,15,95,82,"Hall, Gus",communist party use,FALSE,458,303287
1980,Idaho,ID,16,82,63,"Reagan, Ronald",republican,FALSE,290699,437431
1980,Idaho,ID,16,82,63,"Carter, Jimmy",democrat,FALSE,110192,437431
1980,Idaho,ID,16,82,63,"Anderson, John B.",independent,FALSE,27058,437431
1980,Idaho,ID,16,82,63,"Clark, Edward """"Ed""""",libertarian,FALSE,8425,437431
1980,Idaho,ID,16,82,63,"Rarick, John",american independent party,FALSE,1057,437431
1980,Illinois,IL,17,33,21,"Reagan, Ronald",republican,FALSE,2358049,4749721
1980,Illinois,IL,17,33,21,"Carter, Jimmy",democrat,FALSE,1981413,4749721
1980,Illinois,IL,17,33,21,"Anderson, John B.",independent,FALSE,346754,4749721
1980,Illinois,IL,17,33,21,"Clark, Edward """"Ed""""",libertarian,FALSE,38939,4749721
1980,Illinois,IL,17,33,21,"Commoner, Barry",citizens,FALSE,10692,4749721
1980,Illinois,IL,17,33,21,"Hall, Gus",communist party use,FALSE,9711,4749721
1980,Illinois,IL,17,33,21,"Griswold, Deirdre",workers world,FALSE,2257,4749721
1980,Illinois,IL,17,33,21,"Deberry, Clifton",socialist workers,FALSE,1302,4749721
1980,Illinois,IL,17,33,21,,,TRUE,604,4749721
1980,Indiana,IN,18,32,22,"Reagan, Ronald",republican,FALSE,1255656,2242033
1980,Indiana,IN,18,32,22,"Carter, Jimmy",democrat,FALSE,844197,2242033
1980,Indiana,IN,18,32,22,"Anderson, John B.",independent,FALSE,111639,2242033
1980,Indiana,IN,18,32,22,"Clark, Edward """"Ed""""",libertarian,FALSE,19627,2242033
1980,Indiana,IN,18,32,22,"Commoner, Barry",citizens,FALSE,4852,2242033
1980,Indiana,IN,18,32,22,"Greaves, Percy L, Jr.",american,FALSE,4750,2242033
1980,Indiana,IN,18,32,22,"Hall, Gus",communist party use,FALSE,702,2242033
1980,Indiana,IN,18,32,22,"Deberry, Clifton",socialist workers,FALSE,610,2242033
1980,Iowa,IA,19,42,31,"Reagan, Ronald",republican,FALSE,676026,1317661
1980,Iowa,IA,19,42,31,"Carter, Jimmy",democrat,FALSE,508672,1317661
1980,Iowa,IA,19,42,31,"Anderson, John B.",nominated by petition,FALSE,115633,1317661
1980,Iowa,IA,19,42,31,"Clark, Edward """"Ed""""",libertarian,FALSE,13123,1317661
1980,Iowa,IA,19,42,31,"Commoner, Barry",citizens,FALSE,2273,1317661
1980,Iowa,IA,19,42,31,"McReynolds, David",socialist,FALSE,534,1317661
1980,Iowa,IA,19,42,31,,,TRUE,519,1317661
1980,Iowa,IA,19,42,31,"Hall, Gus",communist party use,FALSE,298,1317661
1980,Iowa,IA,19,42,31,"Deberry, Clifton",socialist workers,FALSE,244,1317661
1980,Iowa,IA,19,42,31,"Greaves, Percy L, Jr.",american,FALSE,189,1317661
1980,Iowa,IA,19,42,31,"Bubar, Benjamin """"Ben""""",statesman,FALSE,150,1317661
1980,Kansas,KS,20,47,32,"Reagan, Ronald",republican,FALSE,566812,979795
1980,Kansas,KS,20,47,32,"Carter, Jimmy",democrat,FALSE,326150,979795
1980,Kansas,KS,20,47,32,"Anderson, John B.",independent,FALSE,68231,979795
1980,Kansas,KS,20,47,32,"Clark, Edward """"Ed""""",libertarian,FALSE,14470,979795
1980,Kansas,KS,20,47,32,"Shelton, Frank, Jr.",american,FALSE,1555,979795
1980,Kansas,KS,20,47,32,"Hall, Gus",communist party use,FALSE,967,979795
1980,Kansas,KS,20,47,32,"Bubar, Benjamin """"Ben""""",statesman,FALSE,821,979795
1980,Kansas,KS,20,47,32,"Rarick, John",american independent party,FALSE,789,979795
1980,Kentucky,KY,21,61,51,"Reagan, Ronald",republican,FALSE,635274,1295627
1980,Kentucky,KY,21,61,51,"Carter, Jimmy",democrat,FALSE,617417,1295627
1980,Kentucky,KY,21,61,51,"Anderson, John B.",independent,FALSE,31127,1295627
1980,Kentucky,KY,21,61,51,"Clark, Edward """"Ed""""",libertarian,FALSE,5531,1295627
1980,Kentucky,KY,21,61,51,"McCormack, Ellen",respect for life,FALSE,4233,1295627
1980,Kentucky,KY,21,61,51,"Commoner, Barry",citizens,FALSE,1304,1295627
1980,Kentucky,KY,21,61,51,"Pulley, Andrew",socialist workers,FALSE,393,1295627
1980,Kentucky,KY,21,61,51,"Hall, Gus",communist party use,FALSE,348,1295627
1980,Louisiana,LA,22,72,45,"Reagan, Ronald",republican,FALSE,792853,1548591
1980,Louisiana,LA,22,72,45,"Carter, Jimmy",democrat,FALSE,708453,1548591
1980,Louisiana,LA,22,72,45,"Anderson, John B.",independent,FALSE,26345,1548591
1980,Louisiana,LA,22,72,45,"Rarick, John",american independent party,FALSE,10333,1548591
1980,Louisiana,LA,22,72,45,"Clark, Edward """"Ed""""",libertarian,FALSE,8240,1548591
1980,Louisiana,LA,22,72,45,"Commoner, Barry",citizens,FALSE,1584,1548591
1980,Louisiana,LA,22,72,45,"Deberry, Clifton",socialist workers,FALSE,783,1548591
1980,Maine,ME,23,11,2,"Reagan, Ronald",republican,FALSE,238522,523011
1980,Maine,ME,23,11,2,"Carter, Jimmy",democrat,FALSE,220974,523011
1980,Maine,ME,23,11,2,"Anderson, John B.",independent,FALSE,53327,523011
1980,Maine,ME,23,11,2,"Clark, Edward """"Ed""""",libertarian,FALSE,5119,523011
1980,Maine,ME,23,11,2,"Commoner, Barry",citizens,FALSE,4394,523011
1980,Maine,ME,23,11,2,"Hall, Gus",communist party use,FALSE,591,523011
1980,Maine,ME,23,11,2,,,TRUE,84,523011
1980,Maryland,MD,24,52,52,"Carter, Jimmy",democrat,FALSE,726161,1540496
1980,Maryland,MD,24,52,52,"Reagan, Ronald",republican,FALSE,680606,1540496
1980,Maryland,MD,24,52,52,"Anderson, John B.",independent,FALSE,119537,1540496
1980,Maryland,MD,24,52,52,"Clark, Edward """"Ed""""",libertarian,FALSE,14192,1540496
1980,Massachusetts,MA,25,14,3,"Reagan, Ronald",republican,FALSE,1057631,2524090
1980,Massachusetts,MA,25,14,3,"Carter, Jimmy",democrat,FALSE,1053802,2524090
1980,Massachusetts,MA,25,14,3,"Anderson, John B.",independent,FALSE,382539,2524090
1980,Massachusetts,MA,25,14,3,"Clark, Edward """"Ed""""",libertarian,FALSE,22038,2524090
1980,Massachusetts,MA,25,14,3,"Deberry, Clifton",socialist workers,FALSE,3735,2524090
1980,Massachusetts,MA,25,14,3,,,TRUE,2289,2524090
1980,Massachusetts,MA,25,14,3,"Commoner, Barry",citizens,FALSE,2056,2524090
1980,Michigan,MI,26,34,23,"Reagan, Ronald",republican,FALSE,1915225,3909725
1980,Michigan,MI,26,34,23,"Carter, Jimmy",democrat,FALSE,1661532,3909725
1980,Michigan,MI,26,34,23,"Anderson, John B.",independent,FALSE,275223,3909725
1980,Michigan,MI,26,34,23,"Clark, Edward """"Ed""""",libertarian,FALSE,41597,3909725
1980,Michigan,MI,26,34,23,"Commoner, Barry",citizens,FALSE,11930,3909725
1980,Michigan,MI,26,34,23,"Hall, Gus",communist party use,FALSE,3262,3909725
1980,Michigan,MI,26,34,23,,,TRUE,956,3909725
1980,Minnesota,MN,27,41,33,"Carter, Jimmy",democrat,FALSE,954173,2051916
1980,Minnesota,MN,27,41,33,"Reagan, Ronald",republican,FALSE,873268,2051916
1980,Minnesota,MN,27,41,33,"Anderson, John B.",independent,FALSE,174997,2051916
1980,Minnesota,MN,27,41,33,"Clark, Edward """"Ed""""",libertarian,FALSE,31593,2051916
1980,Minnesota,MN,27,41,33,"Commoner, Barry",citizens,FALSE,8406,2051916
1980,Minnesota,MN,27,41,33,,american,FALSE,6136,2051916
1980,Minnesota,MN,27,41,33,"Hall, Gus",communist party use,FALSE,1117,2051916
1980,Minnesota,MN,27,41,33,"Deberry, Clifton",socialist workers,FALSE,711,2051916
1980,Minnesota,MN,27,41,33,"Griswold, Deirdre",workers world,FALSE,698,2051916
1980,Minnesota,MN,27,41,33,"McReynolds, David",socialist,FALSE,536,2051916
1980,Minnesota,MN,27,41,33,,,TRUE,281,2051916
1980,Mississippi,MS,28,64,46,"Reagan, Ronald",republican,FALSE,441089,891750
1980,Mississippi,MS,28,64,46,"Carter, Jimmy",democrat,FALSE,429281,891750
1980,Mississippi,MS,28,64,46,"Anderson, John B.",independent,FALSE,12036,891750
1980,Mississippi,MS,28,64,46,"Clark, Edward """"Ed""""",libertarian,FALSE,4702,891750
1980,Mississippi,MS,28,64,46,"Griswold, Deirdre",workers world,FALSE,2402,891750
1980,Mississippi,MS,28,64,46,"Pulley, Andrew",socialist workers,FALSE,2240,891750
1980,Missouri,MO,29,43,34,"Reagan, Ronald",republican,FALSE,1074181,2099824
1980,Missouri,MO,29,43,34,"Carter, Jimmy",democrat,FALSE,931182,2099824
1980,Missouri,MO,29,43,34,"Anderson, John B.",independent,FALSE,77920,2099824
1980,Missouri,MO,29,43,34,"Clark, Edward """"Ed""""",libertarian,FALSE,14422,2099824
1980,Missouri,MO,29,43,34,"Deberry, Clifton",socialist workers,FALSE,1515,2099824
1980,Missouri,MO,29,43,34,,,TRUE,604,2099824
1980,Montana,MT,30,81,64,"Reagan, Ronald",republican,FALSE,206814,363952
1980,Montana,MT,30,81,64,"Carter, Jimmy",democrat,FALSE,118032,363952
1980,Montana,MT,30,81,64,"Anderson, John B.",independent,FALSE,29281,363952
1980,Montana,MT,30,81,64,"Clark, Edward """"Ed""""",libertarian,FALSE,9825,363952
1980,Nebraska,NE,31,46,35,"Reagan, Ronald",republican,FALSE,419214,639533
1980,Nebraska,NE,31,46,35,"Carter, Jimmy",democrat,FALSE,166424,639533
1980,Nebraska,NE,31,46,35,"Anderson, John B.",independent,FALSE,44854,639533
1980,Nebraska,NE,31,46,35,"Clark, Edward """"Ed""""",libertarian,FALSE,9041,639533
1980,Nevada,NV,32,88,65,"Reagan, Ronald",republican,FALSE,155017,243692
1980,Nevada,NV,32,88,65,"Carter, Jimmy",democrat,FALSE,66666,243692
1980,Nevada,NV,32,88,65,"Anderson, John B.",independent,FALSE,17651,243692
1980,Nevada,NV,32,88,65,"Clark, Edward """"Ed""""",libertarian,FALSE,4358,243692
1980,New Hampshire,NH,33,12,4,"Reagan, Ronald",republican,FALSE,221705,383990
1980,New Hampshire,NH,33,12,4,"Carter, Jimmy",democrat,FALSE,108864,383990
1980,New Hampshire,NH,33,12,4,"Anderson, John B.",independent,FALSE,49693,383990
1980,New Hampshire,NH,33,12,4,"Clark, Edward """"Ed""""",libertarian,FALSE,2064,383990
1980,New Hampshire,NH,33,12,4,"Commoner, Barry",citizens,FALSE,1320,383990
1980,New Hampshire,NH,33,12,4,"Hall, Gus",communist party use,FALSE,129,383990
1980,New Hampshire,NH,33,12,4,"Griswold, Deirdre",workers world,FALSE,76,383990
1980,New Hampshire,NH,33,12,4,"Deberry, Clifton",socialist workers,FALSE,71,383990
1980,New Hampshire,NH,33,12,4,,,TRUE,68,383990
1980,New Jersey,NJ,34,22,12,"Reagan, Ronald",republican,FALSE,1546557,2975684
1980,New Jersey,NJ,34,22,12,"Carter, Jimmy",democrat,FALSE,1147364,2975684
1980,New Jersey,NJ,34,22,12,"Anderson, John B.",independent,FALSE,234632,2975684
1980,New Jersey,NJ,34,22,12,"Clark, Edward """"Ed""""",libertarian,FALSE,20652,2975684
1980,New Jersey,NJ,34,22,12,"Commoner, Barry",citizens,FALSE,8203,2975684
1980,New Jersey,NJ,34,22,12,"McCormack, Ellen",right-to-life,FALSE,3927,2975684
1980,New Jersey,NJ,34,22,12,"Lynen, Kurt",middle class candidate,FALSE,3694,2975684
1980,New Jersey,NJ,34,22,12,"Hall, Gus",communist party use,FALSE,2555,2975684
1980,New Jersey,NJ,34,22,12,"Pulley, Andrew",socialist workers,FALSE,2198,2975684
1980,New Jersey,NJ,34,22,12,"McReynolds, David",socialist,FALSE,1973,2975684
1980,New Jersey,NJ,34,22,12,"Gahres, William """"Bill""""",down with lawyers,FALSE,1718,2975684
1980,New Jersey,NJ,34,22,12,"Griswold, Deirdre",workers world,FALSE,1288,2975684
1980,New Jersey,NJ,34,22,12,"Wendelken, Martin E.",independent,FALSE,923,2975684
1980,New Mexico,NM,35,85,66,"Reagan, Ronald",republican,FALSE,250779,456237
1980,New Mexico,NM,35,85,66,"Carter, Jimmy",democrat,FALSE,167826,456237
1980,New Mexico,NM,35,85,66,"Anderson, John B.",independent,FALSE,29459,456237
1980,New Mexico,NM,35,85,66,"Clark, Edward """"Ed""""",libertarian,FALSE,4365,456237
1980,New Mexico,NM,35,85,66,"Commoner, Barry",citizens,FALSE,2202,456237
1980,New Mexico,NM,35,85,66,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1281,456237
1980,New Mexico,NM,35,85,66,"Pulley, Andrew",socialist workers,FALSE,325,456237
1980,New York,NY,36,21,13,"Carter, Jimmy",democrat,FALSE,2728372,6201959
1980,New York,NY,36,21,13,"Reagan, Ronald",republican,FALSE,2637700,6201959
1980,New York,NY,36,21,13,"Anderson, John B.",liberal party,FALSE,467801,6201959
1980,New York,NY,36,21,13,"Reagan, Ronald",conservative,FALSE,256131,6201959
1980,New York,NY,36,21,13,"Clark, Edward """"Ed""""",free libertarian,FALSE,52648,6201959
1980,New York,NY,36,21,13,"McCormack, Ellen",right-to-life,FALSE,24159,6201959
1980,New York,NY,36,21,13,"Commoner, Barry",citizens,FALSE,23186,6201959
1980,New York,NY,36,21,13,"Hall, Gus",communist party use,FALSE,7414,6201959
1980,New York,NY,36,21,13,"Deberry, Clifton",socialist workers,FALSE,2068,6201959
1980,New York,NY,36,21,13,"Griswold, Deirdre",workers world,FALSE,1416,6201959
1980,New York,NY,36,21,13,,,TRUE,1064,6201959
1980,North Carolina,NC,37,56,47,"Reagan, Ronald",republican,FALSE,915018,1855833
1980,North Carolina,NC,37,56,47,"Carter, Jimmy",democrat,FALSE,875635,1855833
1980,North Carolina,NC,37,56,47,"Anderson, John B.",independent,FALSE,52800,1855833
1980,North Carolina,NC,37,56,47,"Clark, Edward """"Ed""""",libertarian,FALSE,9677,1855833
1980,North Carolina,NC,37,56,47,"Commoner, Barry",citizens,FALSE,2287,1855833
1980,North Carolina,NC,37,56,47,"Deberry, Clifton",socialist workers,FALSE,416,1855833
1980,North Dakota,ND,38,44,36,"Reagan, Ronald",republican,FALSE,193695,301116
1980,North Dakota,ND,38,44,36,"Carter, Jimmy",democrat,FALSE,79189,301116
1980,North Dakota,ND,38,44,36,"Anderson, John B.",independent,FALSE,23640,301116
1980,North Dakota,ND,38,44,36,"Clark, Edward """"Ed""""",libertarian,FALSE,3743,301116
1980,North Dakota,ND,38,44,36,"McLain, Harley",natural people's league,FALSE,296,301116
1980,North Dakota,ND,38,44,36,"Greaves, Percy L, Jr.",american,FALSE,235,301116
1980,North Dakota,ND,38,44,36,"Hall, Gus",communist party use,FALSE,93,301116
1980,North Dakota,ND,38,44,36,"Deberry, Clifton",socialist workers,FALSE,89,301116
1980,North Dakota,ND,38,44,36,"McReynolds, David",socialist,FALSE,82,301116
1980,North Dakota,ND,38,44,36,"Bubar, Benjamin """"Ben""""",statesman,FALSE,54,301116
1980,Ohio,OH,39,31,24,"Reagan, Ronald",republican,FALSE,2206545,4283603
1980,Ohio,OH,39,31,24,"Carter, Jimmy",democrat,FALSE,1752414,4283603
1980,Ohio,OH,39,31,24,"Anderson, John B.",independent,FALSE,254472,4283603
1980,Ohio,OH,39,31,24,"Clark, Edward """"Ed""""",libertarian,FALSE,49033,4283603
1980,Ohio,OH,39,31,24,"Commoner, Barry",citizens,FALSE,8564,4283603
1980,Ohio,OH,39,31,24,"Hall, Gus",communist party use,FALSE,4729,4283603
1980,Ohio,OH,39,31,24,"Congress, Richard",socialist workers,FALSE,4029,4283603
1980,Ohio,OH,39,31,24,"Griswold, Deirdre",workers world,FALSE,3790,4283603
